ID_Processo;Data_Registro;Data_Desembaraco;Importador;Exportador;NCM;Descricao_Mercadoria;Pais_Origem;Modal_Transporte;Porto_Entrada;Valor_Mercadoria_USD;Valor_Frete_USD;Valor_Seguro_USD;Taxa_Cambio;Valor_Aduaneiro_BRL;II_Valor_BRL;IPI_Valor_BRL;PIS_Valor_BRL;COFINS_Valor_BRL;Canal_Parametrizacao
202406448;2025-09-08;2025-09-26;Pires;da Cruz - EI Exporters;84713019;Outros computadores portáteis (laptops);Itália;Aéreo;Porto de Santos (SP);126842.58;11872.02;681.24;4.8082;670243.08;115407.30;65421.90;14075.10;64678.46;Amarelo
202406449;2024-03-19;2024-04-06;Fonseca Souza Ltda.;Ribeiro Caldeira S/A Exporters;90189099;Outros instrumentos e aparelhos para medicina;Estados Unidos;Marítimo;Aeroporto do Galeão (RJ);22978.85;2963.23;258.32;5.2198;136760.85;16924.19;8703.28;2871.98;13197.42;Verde
202406450;2025-03-01;2025-03-05;Alves;Viana S/A Exporters;87089990;Outras partes e acessórios para veículos;Índia;Marítimo;Porto de Itajaí (SC);94792.43;6293.73;1673.01;5.3911;553984.96;73678.09;49687.67;11633.68;53459.55;Verde
202406451;2025-04-02;2025-04-16;Rezende;da Luz Garcia - ME Exporters;87089990;Outras partes e acessórios para veículos;China;Aéreo;Porto de Itajaí (SC);108722.03;7117.37;994.29;5.3894;629663.49;90847.06;31874.54;13222.93;60762.53;Verde
202406452;2025-06-24;2025-07-04;Camargo;Vieira Exporters;84713019;Outros computadores portáteis (laptops);Estados Unidos;Rodoviário;Aeroporto do Galeão (RJ);147491.11;22094.56;1473.61;4.9303;843373.57;98456.91;48019.42;17710.84;81385.55;Verde
202406453;2023-11-21;2023-12-04;Albuquerque;Camargo Carvalho S/A Exporters;39269090;Outras obras de plástico;Coreia do Sul;Rodoviário;Aeroporto de Guarulhos (SP);30399.52;2969.66;562.19;5.0765;172252.60;24791.11;8926.83;3617.30;16622.38;Verde
202406454;2025-05-25;2025-06-07;Mendes Rocha S.A.;Correia Exporters;22042100;Vinhos em recipientes de capacidade não superior a 2 litros;Coreia do Sul;Marítimo;Porto de Paranaguá (PR);70924.90;6102.19;388.14;5.4393;421084.66;66584.65;47588.23;8842.78;40634.67;Verde
202406455;2025-03-05;2025-03-16;Fonseca Ltda.;Jesus Exporters;62044200;Vestidos de algodão;Japão;Aéreo;Porto de Paranaguá (PR);30197.62;2546.72;459.96;5.1184;169952.89;22756.24;16521.85;3569.01;16400.45;Verde
202406456;2024-12-05;2024-12-07;Pires Ltda.;Moura Exporters;30049099;Outros medicamentos;Estados Unidos;Marítimo;Porto de Itajaí (SC);10117.88;1062.01;119.54;5.0807;57409.01;7634.41;5811.74;1205.59;5539.97;Verde
202406457;2023-11-07;2023-11-19;da Mota Ltda.;Silveira Exporters;30049099;Outros medicamentos;Alemanha;Rodoviário;Aeroporto do Galeão (RJ);108636.60;7312.60;1740.09;5.1042;600709.67;105044.19;36822.72;12614.90;57968.48;Amarelo
202406458;2024-06-01;2024-06-18;Lopes;Casa Grande Exporters;90189099;Outros instrumentos e aparelhos para medicina;Alemanha;Rodoviário;Porto de Santos (SP);140990.53;13103.18;787.50;4.9011;759088.30;97441.66;49807.19;15940.85;73252.02;Amarelo
202406459;2025-05-10;2025-05-14;Rocha - ME;das Neves Cavalcante S.A. Exporters;62044200;Vestidos de algodão;Japão;Aéreo;Fronteira de Foz do Iguaçu (PR);18953.70;1339.64;220.51;4.8847;100204.00;12477.52;5215.41;2104.28;9669.69;Verde
202406460;2024-10-31;2024-11-10;Fonseca Fernandes - EI;da Paz Exporters;39269090;Outras obras de plástico;Índia;Aéreo;Porto de Santos (SP);76533.43;7353.58;1013.86;4.9476;420055.54;43074.46;50129.41;8821.17;40535.36;Amarelo
202406461;2024-06-05;2024-06-08;Fernandes;Costela Borges S.A. Exporters;84713019;Outros computadores portáteis (laptops);Estados Unidos;Marítimo;Porto de Itajaí (SC);46609.03;6413.55;840.47;5.4031;291027.45;33652.36;31866.06;6111.58;28084.15;Verde
202406462;2025-02-27;2025-03-19;Castro S/A;Pinto - ME Exporters;84713019;Outros computadores portáteis (laptops);China;Marítimo;Porto de Paranaguá (PR);91484.40;10949.90;1294.34;5.4077;560933.37;60409.68;32868.47;11779.60;54130.07;Verde
202406463;2024-12-02;2024-12-16;Ferreira - EI;Rezende Exporters;85171231;Celulares smartphones;Japão;Rodoviário;Fronteira de Foz do Iguaçu (PR);60216.53;5210.44;466.73;4.8522;319729.41;56372.81;31420.22;6714.32;30853.89;Verde
202406464;2025-09-14;2025-10-01;Siqueira;Vargas Nascimento e Filhos Exporters;85171231;Celulares smartphones;Índia;Aéreo;Porto de Santos (SP);76878.46;6887.89;1315.77;4.8853;415651.68;45859.13;32244.21;8728.69;40110.39;Verde
202406465;2025-05-07;2025-05-25;Monteiro Pinto S/A;Martins Nogueira - EI Exporters;90189099;Outros instrumentos e aparelhos para medicina;Japão;Aéreo;Porto de Santos (SP);129034.44;8819.81;2289.33;5.3683;752332.78;135392.85;50580.82;15798.99;72600.11;Verde
202406466;2024-05-20;2024-06-07;Castro;Monteiro Silveira - ME Exporters;62044200;Vestidos de algodão;Argentina;Marítimo;Aeroporto de Guarulhos (SP);21899.85;2926.87;112.55;5.4322;135475.10;14375.94;8264.74;2844.98;13073.35;Verde
202406467;2025-06-14;2025-07-02;Nogueira;Aparecida Exporters;84713019;Outros computadores portáteis (laptops);Alemanha;Rodoviário;Aeroporto do Galeão (RJ);46662.71;3826.65;523.41;5.3894;274928.22;40815.14;20835.21;5773.49;26530.57;Vermelho
202406468;2024-02-17;2024-03-03;Costa Ltda.;Costela Exporters;90189099;Outros instrumentos e aparelhos para medicina;Alemanha;Rodoviário;Porto de Paranaguá (PR);97363.57;9606.43;1060.07;5.0511;545670.69;64124.43;51782.90;11459.08;52657.22;Verde
202406469;2024-08-06;2024-08-11;Aparecida Pimenta Ltda.;Novaes Exporters;84713019;Outros computadores portáteis (laptops);Estados Unidos;Rodoviário;Porto de Paranaguá (PR);123424.06;12545.44;2266.99;4.8589;671677.28;73311.90;45005.32;14105.22;64816.86;Verde
202406470;2025-06-16;2025-06-22;Pimenta;Barbosa S.A. Exporters;62044200;Vestidos de algodão;Itália;Aéreo;Aeroporto do Galeão (RJ);36826.70;1899.77;313.84;5.1687;201787.65;25935.26;18902.98;4237.54;19472.51;Verde
202406471;2025-03-10;2025-03-21;Fogaça;Nascimento Exporters;30049099;Outros medicamentos;China;Marítimo;Porto de Santos (SP);21497.28;2043.50;199.82;5.4910;130359.63;14324.98;6634.58;2737.55;12579.70;Verde
202406472;2025-04-30;2025-05-06;Cardoso Castro S.A.;Costa Ltda. Exporters;39269090;Outras obras de plástico;Japão;Marítimo;Porto de Santos (SP);6553.63;717.89;85.93;5.0810;37383.20;4844.82;4457.41;785.05;3607.48;Verde
202406473;2024-02-28;2024-03-01;Ferreira;Fogaça Oliveira S.A. Exporters;62044200;Vestidos de algodão;Argentina;Marítimo;Aeroporto de Guarulhos (SP);37293.19;4195.42;694.04;5.4414;229532.67;34524.30;23395.08;4820.19;22149.90;Verde
202406474;2024-11-02;2024-11-08;Mendonça S.A.;Cunha Exporters;84713019;Outros computadores portáteis (laptops);Argentina;Marítimo;Fronteira de Foz do Iguaçu (PR);63189.24;5956.00;747.43;5.0375;352084.33;55564.20;35800.55;7393.77;33976.14;Verde
202406475;2024-03-14;2024-03-19;Cirino;Melo Exporters;90189099;Outros instrumentos e aparelhos para medicina;Itália;Marítimo;Fronteira de Foz do Iguaçu (PR);104150.35;13642.93;1710.06;5.4806;654950.01;67443.22;56142.38;13753.95;63202.68;Verde
202406476;2025-01-22;2025-02-09;da Rosa;Duarte das Neves S/A Exporters;85171231;Celulares smartphones;Coreia do Sul;Aéreo;Porto de Paranaguá (PR);61032.31;6276.95;973.69;4.9759;339769.13;46767.63;27239.20;7135.15;32787.72;Verde
202406477;2023-10-14;2023-10-31;Castro Melo - ME;Martins Alves Ltda. Exporters;90189099;Outros instrumentos e aparelhos para medicina;Argentina;Aéreo;Porto de Santos (SP);120353.80;17241.45;1335.83;5.4779;761050.56;90250.27;42667.05;15982.06;73441.38;Verde
202406478;2025-02-16;2025-02-21;Pimenta;Casa Grande Exporters;90189099;Outros instrumentos e aparelhos para medicina;Itália;Aéreo;Porto de Itajaí (SC);17850.12;931.46;94.42;5.1123;96499.77;16135.38;9404.09;2026.50;9312.23;Verde
202406479;2024-06-11;2024-06-15;Casa Grande - EI;Caldeira Exporters;87089990;Outras partes e acessórios para veículos;China;Rodoviário;Aeroporto de Guarulhos (SP);90137.35;10348.66;657.78;5.2596;531975.88;75762.35;62510.92;11171.49;51335.67;Amarelo
202406480;2024-02-07;2024-02-23;Pacheco;das Neves Rios S.A. Exporters;30049099;Outros medicamentos;Japão;Rodoviário;Fronteira de Foz do Iguaçu (PR);64201.52;6804.30;478.26;4.8663;347862.98;42012.03;29537.39;7305.12;33568.78;Verde
202406481;2024-05-31;2024-06-10;Brito;Albuquerque Exporters;30049099;Outros medicamentos;Argentina;Marítimo;Porto de Paranaguá (PR);32760.26;1662.22;564.54;5.2381;183265.51;19263.08;20087.47;3848.58;17685.12;Verde
202406482;2024-03-07;2024-03-13;Fernandes S.A.;Fonseca - ME Exporters;85171231;Celulares smartphones;Argentina;Marítimo;Porto de Paranaguá (PR);89585.10;8060.69;762.62;5.2776;519360.22;53444.85;46513.80;10906.56;50118.26;Verde
202406483;2024-12-03;2024-12-19;Rocha Costa S/A;da Rosa Exporters;90189099;Outros instrumentos e aparelhos para medicina;Alemanha;Aéreo;Aeroporto de Guarulhos (SP);139778.25;19559.39;1050.10;5.4542;874786.81;92848.66;81566.49;18370.52;84416.93;Verde
202406484;2024-12-22;2025-01-06;da Mota e Filhos;Guerra Exporters;39269090;Outras obras de plástico;Itália;Marítimo;Aeroporto do Galeão (RJ);140467.94;12512.32;2488.59;5.4684;850165.86;151253.36;55175.10;17853.48;82041.01;Amarelo
202406485;2025-08-13;2025-09-02;Albuquerque - EI;Moreira Exporters;39269090;Outras obras de plástico;Itália;Rodoviário;Fronteira de Foz do Iguaçu (PR);931.39;74.96;14.93;5.2832;5395.63;832.03;614.49;113.31;520.68;Verde
202406486;2024-10-27;2024-11-04;Cunha Gomes - ME;da Luz - ME Exporters;22042100;Vinhos em recipientes de capacidade não superior a 2 litros;Índia;Marítimo;Porto de Santos (SP);5745.00;326.65;104.22;4.8328;29846.74;5309.95;1993.69;626.78;2880.21;Verde
202406487;2024-02-19;2024-03-09;Pacheco;Casa Grande Exporters;22042100;Vinhos em recipientes de capacidade não superior a 2 litros;Japão;Aéreo;Aeroporto de Guarulhos (SP);51658.60;6407.07;1013.34;4.9838;294437.97;49783.05;22952.76;6183.20;28413.26;Verde
202406488;2024-11-10;2024-11-30;Santos;Andrade Exporters;85171231;Celulares smartphones;Itália;Rodoviário;Aeroporto de Guarulhos (SP);9950.55;774.80;76.99;4.9819;53816.18;7428.64;4309.51;1130.14;5193.26;Verde
202406489;2023-11-10;2023-11-15;Ferreira;Almeida Sales - EI Exporters;30049099;Outros medicamentos;Alemanha;Rodoviário;Porto de Santos (SP);45069.87;5861.35;359.64;5.2809;270861.90;45841.53;23673.05;5688.10;26138.17;Amarelo
202406490;2024-12-04;2024-12-19;Mendonça;da Costa Exporters;39269090;Outras obras de plástico;Estados Unidos;Aéreo;Aeroporto do Galeão (RJ);23167.82;2320.68;232.83;4.9127;126361.18;18134.86;8664.42;2653.58;12193.85;Verde
202406491;2025-06-03;2025-06-23;da Paz;Marques - ME Exporters;22042100;Vinhos em recipientes de capacidade não superior a 2 litros;Japão;Rodoviário;Fronteira de Foz do Iguaçu (PR);147406.43;19279.49;1295.86;4.9916;838497.85;123978.17;66034.12;17608.45;80915.04;Verde
202406492;2024-10-07;2024-10-10;da Rosa;Moraes Exporters;22042100;Vinhos em recipientes de capacidade não superior a 2 litros;Itália;Rodoviário;Aeroporto de Guarulhos (SP);136775.64;12399.54;2170.73;5.0156;759090.55;110583.00;86992.78;15940.90;73252.24;Verde
202406493;2025-06-13;2025-06-27;das Neves Silva S/A;Mendonça Exporters;90189099;Outros instrumentos e aparelhos para medicina;Índia;Aéreo;Porto de Itajaí (SC);46729.44;4708.41;580.76;5.3581;278720.91;32365.07;21159.53;5853.14;26896.57;Amarelo
202406494;2024-03-05;2024-03-19;Moura;Almeida Cunha S/A Exporters;84713019;Outros computadores portáteis (laptops);Coreia do Sul;Rodoviário;Aeroporto do Galeão (RJ);8332.62;1206.99;150.72;5.3169;51522.52;5393.61;4534.43;1081.97;4971.92;Verde
202406495;2024-02-08;2024-02-15;Melo;Ramos - EI Exporters;87089990;Outras partes e acessórios para veículos;Índia;Marítimo;Fronteira de Foz do Iguaçu (PR);108331.93;6640.90;1263.67;4.8590;564793.15;101015.20;40740.03;11860.66;54502.54;Verde
202406496;2024-08-08;2024-08-19;Abreu;da Mata Abreu - ME Exporters;30049099;Outros medicamentos;Japão;Marítimo;Fronteira de Foz do Iguaçu (PR);91407.47;10012.08;1661.34;5.4031;556956.36;92745.10;60696.77;11696.08;53746.29;Verde
202406497;2024-08-15;2024-09-02;Rezende;da Cunha Exporters;22042100;Vinhos em recipientes de capacidade não superior a 2 litros;Japão;Aéreo;Aeroporto do Galeão (RJ);58834.51;7580.51;1141.04;5.0540;341428.33;52502.73;34649.14;7169.99;32947.83;Vermelho
202406498;2024-12-11;2024-12-25;Silveira;Nunes - EI Exporters;62044200;Vestidos de algodão;Coreia do Sul;Aéreo;Aeroporto de Guarulhos (SP);148277.81;12768.05;1165.27;5.2693;854739.11;100727.44;84183.16;17949.52;82482.32;Verde
202406499;2025-01-29;2025-02-17;Cavalcanti;Cunha Exporters;62044200;Vestidos de algodão;México;Rodoviário;Aeroporto do Galeão (RJ);109813.90;12738.36;2048.13;5.3644;668406.33;100140.48;54884.71;14036.53;64501.21;Amarelo
202406500;2025-01-08;2025-01-23;Rodrigues;Nogueira Exporters;90189099;Outros instrumentos e aparelhos para medicina;Índia;Aéreo;Porto de Santos (SP);47625.81;3832.73;293.11;4.9572;256543.28;33440.07;23324.96;5387.41;24756.43;Verde
202406501;2024-04-23;2024-05-03;Fogaça;Camargo Exporters;62044200;Vestidos de algodão;Itália;Rodoviário;Porto de Paranaguá (PR);78530.20;6960.83;641.44;5.3179;458043.86;52302.89;49598.91;9618.92;44201.23;Verde
202406502;2024-10-17;2024-10-29;da Cruz Ltda.;Aparecida Exporters;62044200;Vestidos de algodão;China;Marítimo;Porto de Paranaguá (PR);37942.36;4495.56;319.70;5.2348;223827.59;28908.01;11355.69;4700.38;21599.36;Verde
202406503;2025-06-17;2025-06-19;Siqueira;Duarte Exporters;30049099;Outros medicamentos;Alemanha;Rodoviário;Aeroporto de Guarulhos (SP);62684.28;5238.13;531.83;5.3381;365415.58;43513.25;43182.29;7673.73;35262.60;Verde
202406504;2025-09-09;2025-09-19;Almeida Aparecida e Filhos;Vasconcelos Borges Ltda. Exporters;30049099;Outros medicamentos;Argentina;Aéreo;Aeroporto de Guarulhos (SP);69481.64;7022.72;869.46;5.1402;397716.91;56990.33;23817.70;8352.06;38379.68;Verde
202406505;2024-03-27;2024-04-10;Costa;Machado Exporters;62044200;Vestidos de algodão;Alemanha;Marítimo;Porto de Itajaí (SC);65490.97;7915.10;1091.83;4.9133;366030.53;56140.66;21447.40;7686.64;35321.95;Verde
202406506;2024-12-06;2024-12-14;Pires Barbosa S/A;Gomes Exporters;85171231;Celulares smartphones;México;Aéreo;Porto de Paranaguá (PR);67271.63;5112.79;1001.81;5.2061;382056.05;63365.66;20476.24;8023.18;36868.41;Verde
202406507;2025-02-02;2025-02-07;Monteiro Cavalcanti - ME;Cassiano Exporters;22042100;Vinhos em recipientes de capacidade não superior a 2 litros;Coreia do Sul;Marítimo;Aeroporto de Guarulhos (SP);85925.03;10765.06;703.33;5.2176;508159.91;83829.36;45687.57;10671.36;49037.43;Verde
202406508;2023-12-30;2024-01-03;Barros;Pereira Exporters;84713019;Outros computadores portáteis (laptops);Itália;Aéreo;Aeroporto de Guarulhos (SP);75147.01;5437.59;507.01;5.1684;419113.88;63146.88;32096.12;8801.39;40444.49;Verde
202406509;2023-11-21;2023-12-09;Costa S.A.;Leão S/A Exporters;30049099;Outros medicamentos;Itália;Marítimo;Porto de Itajaí (SC);97627.45;11048.06;1592.07;4.8574;535613.74;70495.15;35725.76;11247.89;51686.73;Verde
202406510;2023-12-24;2023-12-26;Carvalho;Câmara Porto - ME Exporters;87089990;Outras partes e acessórios para veículos;Índia;Aéreo;Aeroporto de Guarulhos (SP);31316.54;1766.90;219.83;5.4638;181962.41;18431.76;18938.25;3821.21;17559.37;Verde
202406511;2024-02-05;2024-02-18;Moura e Filhos;Aragão Pires S/A Exporters;22042100;Vinhos em recipientes de capacidade não superior a 2 litros;China;Marítimo;Aeroporto do Galeão (RJ);66966.82;8756.11;687.53;5.0250;383962.56;54429.16;31209.10;8063.21;37052.39;Verde
202406512;2024-11-12;2024-11-28;da Costa;Correia Exporters;62044200;Vestidos de algodão;China;Rodoviário;Porto de Santos (SP);14951.11;1288.49;144.16;5.1521;84410.77;13194.27;5634.22;1772.63;8145.64;Verde
202406513;2025-01-28;2025-02-11;Santos Rocha S.A.;Dias Azevedo e Filhos Exporters;85171231;Celulares smartphones;China;Aéreo;Porto de Santos (SP);16893.43;2234.73;234.07;5.0317;97424.93;17413.23;10261.82;2045.92;9401.51;Verde
202406514;2023-11-03;2023-11-12;da Costa;Nogueira Exporters;30049099;Outros medicamentos;Índia;Rodoviário;Aeroporto do Galeão (RJ);127853.50;15455.21;1527.20;5.2004;753204.67;109591.60;43091.47;15817.30;72684.25;Vermelho
202406515;2025-02-24;2025-03-11;da Rosa;Martins Exporters;84713019;Outros computadores portáteis (laptops);Japão;Marítimo;Porto de Paranaguá (PR);74245.87;7087.70;1214.52;5.1365;424008.26;63115.88;36306.60;8904.17;40916.80;Verde
202406516;2025-03-14;2025-03-21;Gonçalves Ltda.;Macedo e Filhos Exporters;30049099;Outros medicamentos;China;Marítimo;Porto de Paranaguá (PR);141705.15;10546.91;1313.29;5.3006;813988.49;94710.86;84603.65;17093.76;78549.89;Verde
202406517;2025-01-05;2025-01-15;Caldeira;Pacheco Costa - EI Exporters;22042100;Vinhos em recipientes de capacidade não superior a 2 litros;Índia;Marítimo;Porto de Paranaguá (PR);77893.55;6297.05;846.30;5.3794;457447.50;72939.76;33055.57;9606.40;44143.68;Verde
202406518;2024-03-02;2024-03-06;Sales S/A;Sá - ME Exporters;87089990;Outras partes e acessórios para veículos;Alemanha;Aéreo;Aeroporto do Galeão (RJ);99031.87;12214.32;854.82;5.0724;568621.16;88156.90;37269.66;11941.04;54871.94;Verde
202406519;2024-03-04;2024-03-06;Souza;Lopes Nascimento - ME Exporters;22042100;Vinhos em recipientes de capacidade não superior a 2 litros;Índia;Aéreo;Aeroporto de Guarulhos (SP);82024.50;6439.21;1618.04;5.0112;451417.67;76351.35;27242.02;9479.77;43561.80;Verde
202406520;2024-05-05;2024-05-08;Ramos e Filhos;Monteiro Exporters;90189099;Outros instrumentos e aparelhos para medicina;México;Marítimo;Aeroporto do Galeão (RJ);53504.23;5622.11;947.81;5.3662;322369.90;51172.88;30337.03;6769.77;31108.70;Verde
202406521;2023-12-05;2023-12-25;Mendonça;Carvalho e Filhos Exporters;84713019;Outros computadores portáteis (laptops);Índia;Aéreo;Aeroporto do Galeão (RJ);65490.65;8708.50;708.89;4.9353;369693.65;65739.63;20477.98;7763.57;35675.44;Amarelo
202406522;2024-03-08;2024-03-15;Mendonça S/A;Castro Exporters;39269090;Outras obras de plástico;Estados Unidos;Marítimo;Porto de Itajaí (SC);23919.20;2347.10;226.06;4.9356;130755.69;18532.17;7121.07;2745.87;12617.92;Vermelho
202406523;2024-05-30;2024-06-19;Moreira;das Neves Exporters;85171231;Celulares smartphones;Coreia do Sul;Rodoviário;Porto de Santos (SP);75108.34;7542.22;1345.90;4.8312;405803.70;58579.74;46328.87;8521.88;39160.06;Verde
202406524;2025-09-11;2025-09-30;Pastor - ME;Ferreira Exporters;30049099;Outros medicamentos;Itália;Aéreo;Aeroporto do Galeão (RJ);10497.69;614.55;112.74;5.1614;57936.61;9674.35;3927.44;1216.67;5590.88;Verde
202406525;2025-04-07;2025-04-26;Monteiro Rocha S.A.;Guerra Exporters;22042100;Vinhos em recipientes de capacidade não superior a 2 litros;Estados Unidos;Rodoviário;Porto de Itajaí (SC);131060.74;8615.53;1594.99;4.8099;679500.63;83948.94;55776.78;14269.51;65571.81;Amarelo
202406526;2025-09-04;2025-09-10;Duarte - EI;Sales Exporters;87089990;Outras partes e acessórios para veículos;Coreia do Sul;Marítimo;Porto de Itajaí (SC);62818.89;7722.98;599.24;5.1274;364768.93;48031.42;30624.21;7660.15;35200.20;Amarelo
202406527;2023-11-09;2023-11-28;Alves;Machado S.A. Exporters;39269090;Outras obras de plástico;Itália;Rodoviário;Fronteira de Foz do Iguaçu (PR);59069.87;7207.97;848.27;5.1153;343370.19;44770.93;39764.71;7210.77;33135.22;Verde
202406528;2025-09-23;2025-09-28;Martins Cunha S/A;Macedo Porto e Filhos Exporters;62044200;Vestidos de algodão;China;Rodoviário;Porto de Paranaguá (PR);866.12;127.43;6.63;5.2648;5265.75;753.95;315.65;110.58;508.14;Verde
202406529;2024-10-25;2024-10-31;Sousa;da Cruz Exporters;90189099;Outros instrumentos e aparelhos para medicina;Estados Unidos;Rodoviário;Aeroporto de Guarulhos (SP);145622.66;14682.13;1302.88;5.3492;864471.75;100144.27;77468.09;18153.91;83421.52;Verde
202406530;2024-02-17;2024-03-01;Monteiro;da Cruz Exporters;62044200;Vestidos de algodão;Alemanha;Aéreo;Fronteira de Foz do Iguaçu (PR);19020.34;1183.25;377.25;5.4325;111805.41;16037.43;10459.09;2347.91;10789.22;Verde
202406531;2023-12-25;2024-01-06;Lopes;Viana Correia Ltda. Exporters;22042100;Vinhos em recipientes de capacidade não superior a 2 litros;Coreia do Sul;Aéreo;Fronteira de Foz do Iguaçu (PR);51126.95;5156.46;564.13;5.2683;299489.89;45916.11;31156.37;6289.29;28900.77;Verde
202406532;2024-01-21;2024-01-30;Campos Farias - EI;Andrade - EI Exporters;22042100;Vinhos em recipientes de capacidade não superior a 2 litros;Argentina;Marítimo;Porto de Santos (SP);41891.70;4216.96;809.38;5.2623;246896.80;40278.98;26660.22;5184.83;23825.54;Vermelho
